Reported_Date,City,is_newyork,Population,Data Source,New_Cases,mavg_7day_new_cases,new_cases_per_100K,mavg_7day_per_100k_new_cases,daily_temp,daily_humidity,mavg_7_temp,mavg_7_humidity,mavg_15_temp,mavg_15_humidity
12/8/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2045,1622,17.23,13.67,22.22,82.46,22.67,74.67,23.04,69.13
12/9/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2175,1638,18.32,13.8,21.9,74.25,22.54,75.53,23.16,70.05
12/10/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1996,1627,16.82,13.71,22,68.92,22.42,75.5,23.19,70.46
12/11/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1954,1604,16.46,13.51,22.5,71.48,22.02,75.77,23.09,71.01
12/12/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1848,1561,15.57,13.15,23.64,69.25,21.81,76.3,22.94,71.9
12/13/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',201,1498,1.69,12.62,24.16,72.5,22.05,75.24,22.91,72.35
12/14/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',290,1501,2.44,12.65,25.27,66.96,22.54,74.21,22.96,72.82
12/15/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',916,1340,7.72,11.29,24.63,68.42,23.1,72.26,23.02,73.15
12/16/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',0,1029,0,8.67,23.67,76.04,23.44,70.25,23,73.13
12/17/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4632,1406,39.02,11.85,24.09,71.85,23.7,70.51,23.04,73.1
12/18/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2025,1416,17.06,11.93,23.64,73.04,23.99,70.93,23.13,72.93
12/19/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2498,1509,21.05,12.71,25.08,67.96,24.16,71.15,23.05,73.33
12/20/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',0,1480,0,12.47,25.04,72.88,24.36,70.97,23.12,73.34
12/21/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',730,1543,6.15,13,24.77,75.21,24.49,71.02,23.33,73.09
12/22/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2351,1748,19.81,14.73,21.25,83.38,24.42,72.2,23.6,72.79
12/23/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2413,2093,20.33,17.63,20.21,74.42,23.93,74.34,23.59,72.97
12/24/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2298,1759,19.36,14.82,20.27,73.71,23.44,74.11,23.46,72.44
12/25/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1012,1615,8.53,13.61,19.42,75,22.89,74.37,23.35,72.4
12/26/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',423,1318,3.56,11.1,20.11,75.79,22.29,74.65,23.18,72.81
12/27/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',660,1412,5.56,11.9,21.47,82.08,21.58,75.77,23.02,73.09
12/28/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',484,1377,4.08,11.6,22.28,74.2,21.07,77.08,22.87,73.95
12/29/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3445,1534,29.02,12.92,23.58,76.12,20.72,76.94,22.75,74.06
12/30/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3215,1648,27.09,13.88,24.6,67.29,21.05,75.9,22.63,74.67
12/31/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2657,1699,22.38,14.31,25.03,69.62,21.68,74.88,22.63,74.6
1/1/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1117,1714,9.41,14.44,22.54,82.88,22.36,74.3,22.72,74.17
1/2/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',553,1733,4.66,14.6,21,81.5,22.8,75.43,22.62,74.91
1/3/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',637,1730,5.37,14.57,20.95,74,22.93,76.24,22.44,75.47
1/4/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',551,1739,4.64,14.65,22.2,68.83,22.85,75.09,22.17,75.87
1/5/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2981,1673,25.11,14.09,24.13,66.92,22.84,74.32,21.98,75.6
1/6/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3208,1672,27.03,14.09,26.2,65.08,22.92,73.01,21.94,75.05
1/7/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3127,1739,26.34,14.65,25.55,68.83,23.15,72.69,22.27,73.83
1/8/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3329,2055,28.05,17.31,23.87,73.58,23.22,72.58,22.62,73.46
1/9/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2775,2373,23.38,19.99,23.58,80.27,23.41,71.25,22.86,73.45
1/10/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',943,2416,7.94,20.35,23.65,79.88,23.78,71.07,23.14,73.8
1/11/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',675,2434,5.69,20.51,24.53,77.46,24.17,71.91,23.38,74.07
1/12/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2638,2385,22.22,20.09,24.92,79.29,24.5,73.15,23.58,73.76
1/13/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3580,2438,30.16,20.54,24.24,77.2,24.61,74.91,23.76,74.1
1/14/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2870,2401,24.18,20.23,23.65,76.79,24.33,76.64,23.8,74.18
1/15/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3466,2421,29.2,20.4,22.27,84.08,24.06,77.78,23.74,74.81
1/16/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3061,2462,25.79,20.74,23.32,73.75,23.83,79.28,23.55,75.77
1/17/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1140,2490,9.6,20.98,25.7,60.79,23.8,78.35,23.6,75.16
1/18/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',642,2485,5.41,20.94,25.54,66.17,24.09,75.62,23.92,73.78
1/19/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3466,2604,29.2,21.94,23.74,77.4,24.23,74.01,24.22,73.26
1/20/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3399,2578,28.64,21.72,23.5,75.33,24.07,73.74,24.33,73.83
1/21/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2868,2577,24.16,21.71,23.49,74.88,23.96,73.47,24.28,74.39
1/22/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1716,2327,14.46,19.6,23.8,73,23.94,73.2,24.1,75.05
1/23/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3001,2319,25.28,19.54,23.85,72.42,24.16,71.62,23.99,75.32
1/24/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',894,2284,7.53,19.24,23.04,76.92,24.23,71.43,23.99,75.25
1/25/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',545,2270,4.59,19.12,24.08,69.75,23.85,73.73,23.95,75.02
1/26/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1167,1941,9.83,16.35,23.99,72.46,23.64,74.24,23.98,74.35
1/27/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3293,1926,27.74,16.23,26.43,60.67,23.68,73.54,23.94,74.02
1/28/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3545,2023,29.87,17.04,26.28,63.75,24.1,71.44,24.04,72.77
1/29/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3267,2245,27.52,18.91,26.88,59.04,24.5,69.85,24.18,71.88
1/30/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2721,2205,22.92,18.58,27.43,58.79,24.94,67.86,24.39,70.69
1/31/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',764,2186,6.44,18.42,27.16,61.88,25.45,65.91,24.74,69.01
2/1/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',468,2175,3.94,18.32,25.11,65.21,26.04,63.76,24.99,68.22
2/2/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3138,2457,26.44,20.7,24.64,74.88,26.18,63.11,24.95,68.51
2/3/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3036,2420,25.58,20.39,24.76,70.92,26.28,63.46,24.89,69.09
2/4/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3213,2372,27.07,19.98,26.7,71.25,26.04,64.92,24.96,68.66
2/5/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2422,2252,20.4,18.97,23.51,74.68,26.1,66,25.18,68.39
2/6/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2419,2209,20.38,18.61,21.67,71,25.62,68.23,25.18,68.37
2/7/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',802,2214,6.76,18.65,20.55,71.67,24.79,69.97,25.04,68.24
2/8/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',554,2226,4.67,18.75,20.87,67.54,23.85,71.37,24.82,68.19
2/9/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2737,2169,23.06,18.27,20.69,68.71,23.24,71.71,24.67,67.57
2/10/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2810,2137,23.67,18,21.49,72.46,22.68,70.82,24.44,67.5
2/11/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2153,1985,18.14,16.72,21.43,80.88,22.21,71.04,24.28,67.5
2/12/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2529,2001,21.31,16.86,21.44,78.21,21.46,72.42,23.94,68.84
2/13/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2203,1970,18.56,16.6,21.32,86.71,21.16,72.92,23.62,69.81
2/14/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',585,1939,4.93,16.34,22.95,76.75,21.11,75.17,23.25,71.65
2/15/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',552,1938,4.65,16.33,24.68,68.25,21.46,75.89,22.95,72.85
2/16/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2347,1883,19.77,15.86,23.85,67.79,22,76,22.79,73.27
2/17/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2685,1865,22.62,15.71,23.08,75.5,22.45,75.86,22.7,73.45
2/18/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2495,1914,21.02,16.13,22.77,75.04,22.68,76.3,22.6,73.49
2/19/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2139,1858,18.02,15.65,23.5,74.71,22.87,75.46,22.47,73.76
2/20/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2151,1851,18.12,15.59,23.29,73.12,23.16,74.96,22.25,73.99
2/21/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',829,1885,6.98,15.88,23.08,72.75,23.45,73.02,22.24,73.89
2/22/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',707,1908,5.96,16.07,23.21,70.62,23.46,72.45,22.33,74.01
2/23/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2282,1898,19.23,15.99,24.4,62.29,23.25,72.79,22.51,73.94
2/24/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2449,1865,20.63,15.71,24.37,64.62,23.33,72,22.75,73.59
2/25/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2592,1878,21.84,15.82,21.78,80.44,23.52,70.45,22.99,73.31
2/26/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2133,1878,17.97,15.82,20.93,82.48,23.38,71.22,23.01,73.85
2/27/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1914,1844,16.13,15.54,21.39,82.16,23.01,72.33,22.98,73.95
2/28/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',857,1848,7.22,15.57,22.25,80.46,22.74,73.62,22.97,74.22
3/1/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',737,1852,6.21,15.6,23.2,74.54,22.62,74.72,23.04,73.8
3/2/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1920,1800,16.18,15.16,23.71,73.83,22.62,75.28,23.05,73.65
3/3/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2668,1832,22.48,15.43,24.76,63.88,22.52,76.93,22.99,74.02
3/4/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2572,1829,21.67,15.41,24.22,69.58,22.57,76.83,23.05,73.76
3/5/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2862,1933,24.11,16.29,23.04,75.42,22.92,75.28,23.12,73.37
3/6/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2716,2047,22.88,17.25,21.49,87.25,23.22,74.27,23.14,73.39
3/7/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1350,2118,11.37,17.84,21.27,85.37,23.24,74.99,23.01,74.23
3/8/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1067,2165,8.99,18.24,22.31,76.79,23.1,75.7,22.87,75.05
3/9/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3313,2364,27.91,19.92,22.67,69.17,22.97,76.02,22.82,75.32
3/10/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3321,2457,27.98,20.7,21.78,67.75,22.82,75.35,22.79,75.22
3/11/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3270,2557,27.55,21.54,22.92,72.12,22.4,75.9,22.61,75.58
3/12/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3097,2591,26.09,21.83,23.58,74.64,22.21,76.27,22.51,76.08
3/13/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3118,2648,26.27,22.31,23.68,74.08,22.29,76.16,22.63,75.7
3/14/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1645,2690,13.86,22.66,24.05,71.25,22.6,74.27,22.82,75.14
3/15/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1303,2724,10.98,22.95,23.85,70.04,23,72.26,23,74.41
3/16/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3829,2798,32.26,23.57,23.61,72.12,23.22,71.29,23.1,73.71
3/17/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3971,2890,33.46,24.35,24.73,66.21,23.35,71.71,23.13,73.55
3/18/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3741,2958,31.52,24.92,23.6,75.16,23.77,71.49,23.2,73.04
3/19/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3973,3083,33.47,25.97,22.67,81,23.87,71.93,23.12,73.8
3/20/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4049,3216,34.11,27.09,23.66,76.67,23.74,72.84,23.02,74.56
3/21/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1633,3214,13.76,27.08,24.67,68.58,23.74,73.21,23.06,74.64
3/22/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1232,3204,10.38,26.99,25.37,68.92,23.83,72.83,23.27,73.4
3/23/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4149,3250,34.95,27.38,24.26,67.83,24.04,72.67,23.54,72.3
3/24/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4491,3324,37.84,28,24.57,68.46,24.14,72.05,23.67,71.7
3/25/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4214,3392,35.5,28.58,23.77,69.42,24.11,72.37,23.8,71.66
3/26/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4241,3430,35.73,28.9,24.69,66,24.14,71.55,23.93,71.77
3/27/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3709,3381,31.25,28.48,25.3,65.38,24.43,69.41,24.05,71.36
3/28/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2010,3435,16.93,28.94,24.92,65.04,24.66,67.8,24.17,70.74
3/29/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1242,3437,10.46,28.96,24.75,63.33,24.7,67.29,24.25,70.14
3/30/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4748,3522,40,29.67,22.78,68.67,24.61,66.49,24.29,69.61
3/31/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',8348,4073,70.33,34.31,20.23,71,24.4,66.61,24.22,69.52
4/1/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',8646,4706,72.84,39.65,19.41,67.75,23.78,66.98,24,69.44
4/2/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3743,4635,31.53,39.05,19.84,72.17,23.15,66.74,23.64,69.55
4/3/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1311,4293,11.04,36.17,20.06,74.25,22.46,67.62,23.39,69.35
4/4/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1359,4200,11.45,35.38,20.56,70,21.71,68.89,23.22,68.9
4/5/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1126,4183,9.49,35.24,20.69,70.12,21.09,69.6,23.01,68.45
4/6/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',6740,4468,56.78,37.64,19.7,79.21,20.51,70.57,22.75,68.56
4/7/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',5123,4007,43.16,33.76,20.22,75.21,20.07,72.07,22.37,69.24
4/8/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4671,3439,39.35,28.97,20.42,68.25,20.07,72.67,22.1,69.73
4/9/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4397,3532,37.04,29.76,20.87,66.29,20.21,72.74,21.82,69.72
4/10/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3679,3871,30.99,32.61,22.28,62.04,20.36,71.9,21.63,69.51
4/11/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1689,3918,14.23,33.01,22.67,56.42,20.68,70.16,21.47,69.25
4/12/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1331,3947,11.21,33.25,22.28,62.88,20.98,68.22,21.29,68.65
4/13/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3885,3539,32.73,29.82,19.47,77.4,21.21,67.19,21.12,68.51
4/14/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4072,3389,34.31,28.55,18.94,72.38,21.17,66.93,20.77,69.44
4/15/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4161,3316,35.06,27.94,19.66,71.38,20.99,66.52,20.51,69.69
4/16/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4256,3296,35.86,27.77,19.99,72.75,20.88,66.97,20.47,69.72
4/17/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3723,3302,31.37,27.82,21.06,68.92,20.76,67.89,20.51,70.05
4/18/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',930,3194,7.84,26.91,19.72,81.38,20.58,68.88,20.59,69.83
4/19/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1126,3165,9.49,26.66,18.53,80.68,20.16,72.44,20.57,70.31
4/20/2021,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3986,3179,33.58,26.78,18.33,77.25,19.62,74.98,20.43,71.02
